date,time,pickups,spd,vsb,temp,dewp,slp,pcp01,pcp06,pcp24,sd,borough_Bronx,borough_Brooklyn,borough_EWR,borough_Manhattan,borough_Queens,borough_Staten Island,borough_others,hday_No,hday_Yes
1/1/15,0.01,152,5.0,10.0,30.0,7.0,1023.5,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1
1/1/15,0.01,1519,5.0,10.0,30.0,7.0,1023.5,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1
1/1/15,0.01,0,5.0,10.0,30.0,7.0,1023.5,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
1/1/15,0.01,5258,5.0,10.0,30.0,7.0,1023.5,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1
1/1/15,0.01,405,5.0,10.0,30.0,7.0,1023.5,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
1/1/15,0.01,6,5.0,10.0,30.0,7.0,1023.5,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1
1/1/15,0.01,4,5.0,10.0,30.0,7.0,1023.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1
1/1/15,0.02,120,3.0,10.0,30.0,6.0,1023.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1
1/1/15,0.02,1229,3.0,10.0,30.0,6.0,1023.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1
1/1/15,0.02,0,3.0,10.0,30.0,6.0,1023.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
1/1/15,0.02,4345,3.0,10.0,30.0,6.0,1023.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1
1/1/15,0.02,331,3.0,10.0,30.0,6.0,1023.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
1/1/15,0.02,7,3.0,10.0,30.0,6.0,1023.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1
1/1/15,0.02,11,3.0,10.0,30.0,6.0,1023.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1
1/1/15,0.03,132,5.0,10.0,30.0,8.0,1022.3,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1
1/1/15,0.03,1601,5.0,10.0,30.0,8.0,1022.3,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1
1/1/15,0.03,0,5.0,10.0,30.0,8.0,1022.3,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
1/1/15,0.03,4577,5.0,10.0,30.0,8.0,1022.3,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1
1/1/15,0.03,440,5.0,10.0,30.0,8.0,1022.3,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
1/1/15,0.03,12,5.0,10.0,30.0,8.0,1022.3,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1
1/1/15,0.03,1,5.0,10.0,30.0,8.0,1022.3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1
1/1/15,0.04,128,5.0,10.0,29.0,9.0,1022.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1
1/1/15,0.04,1390,5.0,10.0,29.0,9.0,1022.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1
1/1/15,0.04,0,5.0,10.0,29.0,9.0,1022.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
1/1/15,0.04,3003,5.0,10.0,29.0,9.0,1022.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1
1/1/15,0.04,344,5.0,10.0,29.0,9.0,1022.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
1/1/15,0.04,5,5.0,10.0,29.0,9.0,1022.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1
1/1/15,0.04,2,5.0,10.0,29.0,9.0,1022.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1
1/1/15,0.05,87,5.0,10.0,28.0,9.0,1021.8,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1
1/1/15,0.05,759,5.0,10.0,28.0,9.0,1021.8,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1
1/1/15,0.05,0,5.0,10.0,28.0,9.0,1021.8,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
1/1/15,0.05,1313,5.0,10.0,28.0,9.0,1021.8,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1
1/1/15,0.05,241,5.0,10.0,28.0,9.0,1021.8,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
1/1/15,0.05,3,5.0,10.0,28.0,9.0,1021.8,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1
1/1/15,0.05,3,5.0,10.0,28.0,9.0,1021.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1
1/1/15,0.06,65,10.0,10.0,28.0,8.0,1020.7,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1
1/1/15,0.06,457,10.0,10.0,28.0,8.0,1020.7,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1
1/1/15,0.06,0,10.0,10.0,28.0,8.0,1020.7,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
1/1/15,0.06,672,10.0,10.0,28.0,8.0,1020.7,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1
1/1/15,0.06,148,10.0,10.0,28.0,8.0,1020.7,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
1/1/15,0.06,0,10.0,10.0,28.0,8.0,1020.7,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1
1/1/15,0.07,25,9.0,10.0,28.0,10.0,1020.5,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1
1/1/15,0.07,270,9.0,10.0,28.0,10.0,1020.5,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1
1/1/15,0.07,0,9.0,10.0,28.0,10.0,1020.5,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
1/1/15,0.07,431,9.0,10.0,28.0,10.0,1020.5,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1
1/1/15,0.07,95,9.0,10.0,28.0,10.0,1020.5,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
1/1/15,0.07,0,9.0,10.0,28.0,10.0,1020.5,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1
1/1/15,0.08,17,7.0,10.0,27.0,9.0,1020.5,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1
1/1/15,0.08,165,7.0,10.0,27.0,9.0,1020.5,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1
1/1/15,0.08,0,7.0,10.0,27.0,9.0,1020.5,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
1/1/15,0.08,329,7.0,10.0,27.0,9.0,1020.5,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1
1/1/15,0.08,69,7.0,10.0,27.0,9.0,1020.5,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
1/1/15,0.08,0,7.0,10.0,27.0,9.0,1020.5,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1
1/1/15,0.09,13,3.0,10.0,27.0,7.0,1020.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1
1/1/15,0.09,149,3.0,10.0,27.0,7.0,1020.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1
1/1/15,0.09,0,3.0,10.0,27.0,7.0,1020.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
1/1/15,0.09,319,3.0,10.0,27.0,7.0,1020.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1
1/1/15,0.09,83,3.0,10.0,27.0,7.0,1020.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
1/1/15,0.09,1,3.0,10.0,27.0,7.0,1020.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1
1/1/15,0.1,14,3.0,10.0,27.0,6.0,1020.2,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1
1/1/15,0.1,120,3.0,10.0,27.0,6.0,1020.2,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1
1/1/15,0.1,0,3.0,10.0,27.0,6.0,1020.2,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
1/1/15,0.1,420,3.0,10.0,27.0,6.0,1020.2,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1
1/1/15,0.1,98,3.0,10.0,27.0,6.0,1020.2,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
1/1/15,0.1,1,3.0,10.0,27.0,6.0,1020.2,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1
1/1/15,0.1,1,3.0,10.0,27.0,6.0,1020.2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1
1/1/15,0.11,14,3.0,10.0,27.0,7.0,1020.9,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1
1/1/15,0.11,180,3.0,10.0,27.0,7.0,1020.9,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1
1/1/15,0.11,0,3.0,10.0,27.0,7.0,1020.9,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
1/1/15,0.11,586,3.0,10.0,27.0,7.0,1020.9,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1
1/1/15,0.11,122,3.0,10.0,27.0,7.0,1020.9,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
1/1/15,0.11,1,3.0,10.0,27.0,7.0,1020.9,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1
1/1/15,0.12,12,3.0,10.0,27.0,7.0,1020.9,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1
1/1/15,0.12,220,3.0,10.0,27.0,7.0,1020.9,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1
1/1/15,0.12,0,3.0,10.0,27.0,7.0,1020.9,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
1/1/15,0.12,770,3.0,10.0,27.0,7.0,1020.9,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1
1/1/15,0.12,141,3.0,10.0,27.0,7.0,1020.9,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
1/1/15,0.12,3,3.0,10.0,27.0,7.0,1020.9,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1
1/1/15,0.12,1,3.0,10.0,27.0,7.0,1020.9,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1
1/1/15,0.13,18,7.0,10.0,27.0,7.0,1021.2,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1
1/1/15,0.13,253,7.0,10.0,27.0,7.0,1021.2,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1
1/1/15,0.13,0,7.0,10.0,27.0,7.0,1021.2,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
1/1/15,0.13,931,7.0,10.0,27.0,7.0,1021.2,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1
1/1/15,0.13,154,7.0,10.0,27.0,7.0,1021.2,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
1/1/15,0.13,3,7.0,10.0,27.0,7.0,1021.2,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1
1/1/15,0.13,2,7.0,10.0,27.0,7.0,1021.2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1
1/1/15,0.14,23,0.0,10.0,28.0,6.0,1021.4,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1
1/1/15,0.14,337,0.0,10.0,28.0,6.0,1021.4,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1
1/1/15,0.14,0,0.0,10.0,28.0,6.0,1021.4,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
1/1/15,0.14,1012,0.0,10.0,28.0,6.0,1021.4,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1
1/1/15,0.14,203,0.0,10.0,28.0,6.0,1021.4,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
1/1/15,0.14,1,0.0,10.0,28.0,6.0,1021.4,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1
1/1/15,0.14,2,0.0,10.0,28.0,6.0,1021.4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1
1/1/15,0.15,21,6.0,10.0,30.0,6.0,1021.9,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1
1/1/15,0.15,371,6.0,10.0,30.0,6.0,1021.9,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1
1/1/15,0.15,0,6.0,10.0,30.0,6.0,1021.9,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
1/1/15,0.15,1143,6.0,10.0,30.0,6.0,1021.9,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1
1/1/15,0.15,219,6.0,10.0,30.0,6.0,1021.9,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
1/1/15,0.15,4,6.0,10.0,30.0,6.0,1021.9,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1
1/1/15,0.15,2,6.0,10.0,30.0,6.0,1021.9,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1
1/1/15,0.16,19,3.0,10.0,31.0,6.0,1020.7,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1
1/1/15,0.16,418,3.0,10.0,31.0,6.0,1020.7,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1
1/1/15,0.16,1,3.0,10.0,31.0,6.0,1020.7,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
1/1/15,0.16,1317,3.0,10.0,31.0,6.0,1020.7,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1
1/1/15,0.16,247,3.0,10.0,31.0,6.0,1020.7,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
1/1/15,0.16,1,3.0,10.0,31.0,6.0,1020.7,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1
1/1/15,0.17,39,11.0,10.0,33.0,7.0,1019.1,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1
1/1/15,0.17,444,11.0,10.0,33.0,7.0,1019.1,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1
1/1/15,0.17,0,11.0,10.0,33.0,7.0,1019.1,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
1/1/15,0.17,1582,11.0,10.0,33.0,7.0,1019.1,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1
1/1/15,0.17,238,11.0,10.0,33.0,7.0,1019.1,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
1/1/15,0.17,1,11.0,10.0,33.0,7.0,1019.1,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1
1/1/15,0.17,2,11.0,10.0,33.0,7.0,1019.1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1
1/1/15,0.18,28,10.0,10.0,35.0,7.0,1017.3,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1
1/1/15,0.18,456,10.0,10.0,35.0,7.0,1017.3,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1
1/1/15,0.18,0,10.0,10.0,35.0,7.0,1017.3,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
1/1/15,0.18,1485,10.0,10.0,35.0,7.0,1017.3,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1
1/1/15,0.18,257,10.0,10.0,35.0,7.0,1017.3,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
1/1/15,0.18,0,10.0,10.0,35.0,7.0,1017.3,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1
1/1/15,0.19,26,7.0,10.0,37.0,7.0,1016.2,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1
1/1/15,0.19,463,7.0,10.0,37.0,7.0,1016.2,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1
1/1/15,0.19,0,7.0,10.0,37.0,7.0,1016.2,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
1/1/15,0.19,1520,7.0,10.0,37.0,7.0,1016.2,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1
1/1/15,0.19,238,7.0,10.0,37.0,7.0,1016.2,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
1/1/15,0.19,1,7.0,10.0,37.0,7.0,1016.2,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1
1/1/15,0.19,1,7.0,10.0,37.0,7.0,1016.2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1
1/1/15,0.2,33,9.0,10.0,38.0,8.0,1015.8,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1
1/1/15,0.2,419,9.0,10.0,38.0,8.0,1015.8,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1
1/1/15,0.2,0,9.0,10.0,38.0,8.0,1015.8,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
1/1/15,0.2,1444,9.0,10.0,38.0,8.0,1015.8,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1
1/1/15,0.2,250,9.0,10.0,38.0,8.0,1015.8,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
1/1/15,0.2,0,9.0,10.0,38.0,8.0,1015.8,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1
1/1/15,0.2,1,9.0,10.0,38.0,8.0,1015.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1
1/1/15,0.21,30,8.0,10.0,39.0,10.0,1015.2,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1
1/1/15,0.21,439,8.0,10.0,39.0,10.0,1015.2,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1
1/1/15,0.21,0,8.0,10.0,39.0,10.0,1015.2,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
1/1/15,0.21,1235,8.0,10.0,39.0,10.0,1015.2,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1
1/1/15,0.21,260,8.0,10.0,39.0,10.0,1015.2,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
1/1/15,0.21,1,8.0,10.0,39.0,10.0,1015.2,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1
1/1/15,0.21,1,8.0,10.0,39.0,10.0,1015.2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1
1/1/15,0.22,32,11.0,10.0,39.0,11.0,1015.1,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1
1/1/15,0.22,446,11.0,10.0,39.0,11.0,1015.1,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1
1/1/15,0.22,0,11.0,10.0,39.0,11.0,1015.1,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
1/1/15,0.22,1153,11.0,10.0,39.0,11.0,1015.1,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1
1/1/15,0.22,267,11.0,10.0,39.0,11.0,1015.1,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
1/1/15,0.22,1,11.0,10.0,39.0,11.0,1015.1,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1
1/1/15,0.22,2,11.0,10.0,39.0,11.0,1015.1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1
1/1/15,0.23,27,7.0,10.0,39.0,13.0,1015.1,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1
1/1/15,0.23,423,7.0,10.0,39.0,13.0,1015.1,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1
1/1/15,0.23,0,7.0,10.0,39.0,13.0,1015.1,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
1/1/15,0.23,1025,7.0,10.0,39.0,13.0,1015.1,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1
1/1/15,0.23,258,7.0,10.0,39.0,13.0,1015.1,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
1/1/15,0.23,1,7.0,10.0,39.0,13.0,1015.1,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1
1/2/15,0.0,24,0.0,10.0,39.0,13.0,1015.3,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0
1/2/15,0.0,331,0.0,10.0,39.0,13.0,1015.3,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0
1/2/15,0.0,0,0.0,10.0,39.0,13.0,1015.3,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0
1/2/15,0.0,808,0.0,10.0,39.0,13.0,1015.3,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0
1/2/15,0.0,220,0.0,10.0,39.0,13.0,1015.3,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0
1/2/15,0.0,1,0.0,10.0,39.0,13.0,1015.3,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0
1/2/15,0.01,19,7.0,10.0,38.0,15.0,1015.4,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0
1/2/15,0.01,279,7.0,10.0,38.0,15.0,1015.4,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0
1/2/15,0.01,0,7.0,10.0,38.0,15.0,1015.4,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0
1/2/15,0.01,666,7.0,10.0,38.0,15.0,1015.4,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0
1/2/15,0.01,107,7.0,10.0,38.0,15.0,1015.4,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0
1/2/15,0.01,0,7.0,10.0,38.0,15.0,1015.4,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0
1/2/15,0.02,16,9.0,10.0,38.0,16.0,1015.2,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0
1/2/15,0.02,154,9.0,10.0,38.0,16.0,1015.2,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0
1/2/15,0.02,0,9.0,10.0,38.0,16.0,1015.2,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0
1/2/15,0.02,330,9.0,10.0,38.0,16.0,1015.2,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0
1/2/15,0.02,50,9.0,10.0,38.0,16.0,1015.2,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0
1/2/15,0.02,0,9.0,10.0,38.0,16.0,1015.2,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0
1/2/15,0.03,7,8.0,10.0,38.0,16.0,1015.5,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0
1/2/15,0.03,110,8.0,10.0,38.0,16.0,1015.5,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0
1/2/15,0.03,0,8.0,10.0,38.0,16.0,1015.5,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0
1/2/15,0.03,240,8.0,10.0,38.0,16.0,1015.5,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0
1/2/15,0.03,31,8.0,10.0,38.0,16.0,1015.5,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0
1/2/15,0.03,0,8.0,10.0,38.0,16.0,1015.5,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0
1/2/15,0.03,1,8.0,10.0,38.0,16.0,1015.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0
1/2/15,0.04,10,10.0,10.0,38.0,17.0,1016.4,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0
1/2/15,0.04,109,10.0,10.0,38.0,17.0,1016.4,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0
1/2/15,0.04,0,10.0,10.0,38.0,17.0,1016.4,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0
1/2/15,0.04,241,10.0,10.0,38.0,17.0,1016.4,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0
1/2/15,0.04,35,10.0,10.0,38.0,17.0,1016.4,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0
1/2/15,0.04,0,10.0,10.0,38.0,17.0,1016.4,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0
1/2/15,0.04,1,10.0,10.0,38.0,17.0,1016.4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0
1/2/15,0.05,9,10.0,10.0,37.0,17.0,1016.4,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0
1/2/15,0.05,88,10.0,10.0,37.0,17.0,1016.4,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0
1/2/15,0.05,0,10.0,10.0,37.0,17.0,1016.4,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0
1/2/15,0.05,268,10.0,10.0,37.0,17.0,1016.4,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0
1/2/15,0.05,49,10.0,10.0,37.0,17.0,1016.4,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0
1/2/15,0.05,0,10.0,10.0,37.0,17.0,1016.4,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0
1/2/15,0.06,7,8.0,10.0,38.0,15.0,1016.2,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0
1/2/15,0.06,118,8.0,10.0,38.0,15.0,1016.2,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0
1/2/15,0.06,0,8.0,10.0,38.0,15.0,1016.2,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0
1/2/15,0.06,362,8.0,10.0,38.0,15.0,1016.2,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0
1/2/15,0.06,86,8.0,10.0,38.0,15.0,1016.2,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0
1/2/15,0.06,0,8.0,10.0,38.0,15.0,1016.2,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0
1/2/15,0.07,15,8.0,10.0,37.0,16.0,1016.8,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0
1/2/15,0.07,148,8.0,10.0,37.0,16.0,1016.8,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0
1/2/15,0.07,0,8.0,10.0,37.0,16.0,1016.8,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0
1/2/15,0.07,430,8.0,10.0,37.0,16.0,1016.8,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0
1/2/15,0.07,97,8.0,10.0,37.0,16.0,1016.8,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0
1/2/15,0.07,2,8.0,10.0,37.0,16.0,1016.8,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0
1/2/15,0.08,11,7.0,10.0,37.0,16.0,1017.6,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0
1/2/15,0.08,215,7.0,10.0,37.0,16.0,1017.6,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0
1/2/15,0.08,0,7.0,10.0,37.0,16.0,1017.6,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0
1/2/15,0.08,589,7.0,10.0,37.0,16.0,1017.6,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0
